lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL475251,CHEMBL2801,"CaM kinase II delta",Q13557,5.52,Kd,774250,8,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,"Binding constant for CAMK2D kinase domain"
CHEMBL91829,CHEMBL2801,"CaM kinase II delta",Q13557,5.34,Kd,774250,8,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,"Binding constant for CAMK2D kinase domain"
CHEMBL384304,CHEMBL2801,"CaM kinase II delta",Q13557,5.85,Kd,774250,8,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,"Binding constant for CAMK2D kinase domain"
CHEMBL603469,CHEMBL2801,"CaM kinase II delta",Q13557,8.06,Kd,774250,8,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,"Binding constant for CAMK2D kinase domain"
CHEMBL1908394,CHEMBL2801,"CaM kinase II delta",Q13557,6.21,Kd,774250,8,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,"Binding constant for CAMK2D kinase domain"
CHEMBL388978,CHEMBL2801,"CaM kinase II delta",Q13557,9.49,Kd,774250,8,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Binding constant for CAMK2D kinase domain"
CHEMBL1721885,CHEMBL2801,"CaM kinase II delta",Q13557,6.12,Kd,774250,8,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,"Binding constant for CAMK2D kinase domain"
CHEMBL1929238,CHEMBL2801,"CaM kinase II delta",Q13557,4.92,IC50,793849,8,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,"Inhibition of CAMK2delta"
CHEMBL3216550,CHEMBL2801,"CaM kinase II delta",Q13557,8.7,IC50,799032,9,CN1CCCC1CCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccc(Cl)cc12.Cl.Cl.Cl.Cl.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL3215661,CHEMBL2801,"CaM kinase II delta",Q13557,7.09,IC50,799032,9,CCN1CCCC(Nc2nc(Nc3cc(Cl)cc(Cl)c3)nc3ccc(Cl)cc23)C1.Cl.Cl.Cl.Cl.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1939163,CHEMBL2801,"CaM kinase II delta",Q13557,6.21,IC50,799032,9,CN(C)C1CCC(Nc2nc(Nc3cc(Cl)cc(Cl)c3)nc3ccccc23)CC1.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1939164,CHEMBL2801,"CaM kinase II delta",Q13557,5.61,IC50,799032,9,CCN1CCC(CNc2cc(C)nc(NC(=N)Nc3ccc(Cl)c(Cl)c3)n2)C1,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL3217206,CHEMBL2801,"CaM kinase II delta",Q13557,5.78,IC50,799032,9,Cc1cc(C)nc(NC(=N)Nc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)n1.Cl.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1939166,CHEMBL2801,"CaM kinase II delta",Q13557,5.73,IC50,799032,9,CCN1CCCC(Nc2cc(C)nc(Nc3nc4cc(Cl)c(Cl)cc4[nH]3)n2)C1,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1939327,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,IC50,799032,9,CCCCCNc1nc(Nc2ccc(Cl)cc2)nc(N2CCN(CCN(C)C)CC2)n1.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1939328,CHEMBL2801,"CaM kinase II delta",Q13557,6.81,IC50,799032,9,CCCCCNc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(N2CCN(CCN(C)C)CC2)n1.Cl,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL28324,CHEMBL2801,"CaM kinase II delta",Q13557,6.42,IC50,799032,9,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,"Inhibition of human recombinant CAMK2delta using tetramethylbenzidine as substrate by spectrophotometry analysis"
CHEMBL1987034,CHEMBL2801,"CaM kinase II delta",Q13557,6.9,Ki,809186,8,N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980435,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,COc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005886,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL481491,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973142,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982924,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005936,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,CCCC(=O)Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1995813,CHEMBL2801,"CaM kinase II delta",Q13557,7.4,Ki,809186,8,NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL244378,CHEMBL2801,"CaM kinase II delta",Q13557,6.6,Ki,809186,8,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL362558,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1986943,CHEMBL2801,"CaM kinase II delta",Q13557,7.2,Ki,809186,8,OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2006263,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,Cc1nc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2nc1C,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1993584,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1986263,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000114,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CSc1c[nH]c2ncnc(NCCCO)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1971172,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1968380,CHEMBL2801,"CaM kinase II delta",Q13557,6.8,Ki,809186,8,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1977681,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CNC(=O)c1cc2c(-c3ccccc3F)n[nH]c2s1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL223360,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988163,CHEMBL2801,"CaM kinase II delta",Q13557,6.7,Ki,809186,8,NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1975128,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002649,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005718,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,CS(=O)(=O)NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2003286,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,COc1cc(C=C2SC(=O)NC2=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002165,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998585,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Nc1ncnc2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987261,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1966425,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,CN(C)CCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1978099,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1985723,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL178737,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998159,CHEMBL2801,"CaM kinase II delta",Q13557,8.3,Ki,809186,8,Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL539474,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987679,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,NC(COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988387,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974803,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,O=c1[nH]c2cc(Cl)cc(Cl)c2c(-c2cc(Cl)ccc2O)c1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965702,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CN(C)C1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2003456,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=c1[nH]c2cc(-c3ccccc3)cnc2[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1966816,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)cccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1972584,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002992,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL560813,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,N#Cc1cnc(NC(=O)Nc2ccc3cc(C(=O)O)ccc3c2)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990635,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,CC1CCCN1CCc1cc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1968791,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CC(CN2CCCC2)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002682,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,Cc1cccc(Cl)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)NCCOCCOCCN)[nH]c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2006456,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973211,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1976134,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1965131,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1972158,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL482767,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCN=c2[nH]cnc3ccsc23)s1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1970340,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Nc1noc2cccc(-c3cccc(O)c3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1975534,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,NCC(O)C(O)Cn1cc(I)c2c(N)ncnc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1993424,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1971943,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988537,CHEMBL2801,"CaM kinase II delta",Q13557,6.7,Ki,809186,8,COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2003405,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CCCC(=O)c1ccc(NCc2c[nH]nc2-c2ccc(C(F)(F)F)cc2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980178,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998611,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973098,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,COc1cc(C=C2SC(=S)NC2=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2006778,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1996979,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1984274,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,O=C1C(=NNc2cccc3c(=O)[nH][nH]c(=O)c23)C(c2ccccc2)=NN1c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990496,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002479,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccc(Cl)cc5o4)cc3)c1)CNC2=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982992,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Oc1cccc(Nc2ncnc3scc(Cl)c23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000832,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1972290,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980896,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1970104,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1964777,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,NC(=O)c1cc2c(Oc3cccc(F)c3)cncc2s1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987533,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,O=C(Cc1ccccc1Cl)Nc1ccc2cn[nH]c2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1984548,CHEMBL2801,"CaM kinase II delta",Q13557,7,Ki,809186,8,Cn1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967302,CHEMBL2801,"CaM kinase II delta",Q13557,6,Ki,809186,8,NC(COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL398951,CHEMBL2801,"CaM kinase II delta",Q13557,6.9,Ki,809186,8,N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2004716,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000894,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,Cc1cc(O)ccc1-n1cc(C(=O)NN)c(=O)c2ccc(-c3ccncc3)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1976090,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Nc1ncnc2c1sc1ncnc(N)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1992922,CHEMBL2801,"CaM kinase II delta",Q13557,7.1,Ki,809186,8,OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
