lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL1988581,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,7.4,Ki,809125,8,Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1983575,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.8,Ki,809125,8,O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1975903,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6,Ki,809125,8,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL482967,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.3,Ki,809125,8,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1995765,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.8,Ki,809125,8,Nc1cc(=O)[nH]n1-c1ccccn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1983111,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1988141,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.8,Ki,809125,8,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1991078,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.4,Ki,809125,8,COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL2002450,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.1,Ki,809125,8,COc1ccc(-c2ccc(N)cc2)c2cnoc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1975212,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.7,Ki,809125,8,Nc1ncnc2scc(-c3ccccc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL2001613,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.5,Ki,809125,8,O=c1[nH][nH]c2ccc(Br)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL565612,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1982413,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1987535,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.4,Ki,809125,8,O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1987815,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4,Ki,809125,8,NC(=O)c1cc(-c2cccs2)n2nccc2n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1981133,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.4,Ki,809125,8,NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL2007421,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.5,Ki,809125,8,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1969151,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.4,Ki,809125,8,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1967252,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.9,Ki,809125,8,Cc1n[nH]c2ccc(-c3cccnc3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1993335,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.6,Ki,809125,8,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL2007574,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.7,Ki,809125,8,Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL2004637,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1980167,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.7,Ki,809125,8,CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1983980,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6,Ki,809125,8,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL482538,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5,Ki,809125,8,c1ccc(-c2ccnc3[nH]ccc23)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1984296,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,Cc1ccc(C)c(NC(=O)c2cc(-c3ccco3)nc3ccccc23)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1964718,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.2,Ki,809125,8,CC1=CN2CC(=O)NN=C2C=C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL1993661,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.2,Ki,809125,8,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL546797,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.5,Ki,809125,8,ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2A"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.43,IC50,848192,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of alphaCaMK2 T286D mutant using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min in presence of EGTA"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.48,IC50,848193,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of alphaCaMK2 autophosphorylation at Thr286 using [gamma32P]ATP incubated for 30 secs prior to ATP addition measured after 30 secs"
CHEMBL180239,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.19,IC50,848193,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,"Inhibition of alphaCaMK2 autophosphorylation at Thr286 using [gamma32P]ATP incubated for 30 secs prior to ATP addition measured after 30 secs"
CHEMBL181529,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.74,IC50,848193,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,"Inhibition of alphaCaMK2 autophosphorylation at Thr286 using [gamma32P]ATP incubated for 30 secs prior to ATP addition measured after 30 secs"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.47,IC50,848194,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min in presence of EGTA"
CHEMBL258741,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.27,IC50,848194,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min in presence of EGTA"
CHEMBL180239,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.54,IC50,848194,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min in presence of EGTA"
CHEMBL181529,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.17,IC50,848194,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min in presence of EGTA"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.35,IC50,848195,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL258741,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.1,IC50,848195,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL180239,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.2,IC50,848195,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL181529,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.61,IC50,848195,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,"Inhibition of autophosphorylated alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.89,IC50,848197,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL116438,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.68,IC50,848197,8,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL179512,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.62,IC50,848197,8,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL105350,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.43,IC50,848197,8,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL258741,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.43,IC50,848197,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccccc3)n2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL180239,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.83,IC50,848197,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL181529,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,4.94,IC50,848197,8,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,"Inhibition of alphaCaMK2 using GST-NR2A as substrate incubated for 1 min prior to substrate addition measured after 1 min"
CHEMBL2335479,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,7.3,IC50,946301,9,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(C)C,"Inhibition of recombinant full length CAMK2alpha (unknown origin) using autocamtide-2 as substrate assessed as incorporation of 32P after 30 mins by scintillation counting analysis in presence of [gamma32P]ATP relative to control"
CHEMBL2335442,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,7.4,IC50,946301,9,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(C)C)C(C)C)C(=O)O,"Inhibition of recombinant full length CAMK2alpha (unknown origin) using autocamtide-2 as substrate assessed as incorporation of 32P after 30 mins by scintillation counting analysis in presence of [gamma32P]ATP relative to control"
CHEMBL2335444,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,7.52,IC50,946301,9,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(C)C)C(=O)O,"Inhibition of recombinant full length CAMK2alpha (unknown origin) using autocamtide-2 as substrate assessed as incorporation of 32P after 30 mins by scintillation counting analysis in presence of [gamma32P]ATP relative to control"
CHEMBL3593777,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6,IC50,1505322,9,N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,"Inhibition of CaMK2a (unknown origin)"
CHEMBL4465866,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,7.82,Kd,1823137,9,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Binding affinity to recombinant human full-length N-terminal GST-tagged CAMK2A expressed in baculovirus expression system using GS peptide as substrate incubated for 1 hr in presence of calmodulin by TR-FRET assay"
CHEMBL4576489,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,8.05,Kd,1823137,9,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Binding affinity to recombinant human full-length N-terminal GST-tagged CAMK2A expressed in baculovirus expression system using GS peptide as substrate incubated for 1 hr in presence of calmodulin by TR-FRET assay"
CHEMBL388978,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,10.2,IC50,1828459,9,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Inhibition of human CAMK2A using KKALRRQETVDAL as substrate by [gamma-33P]-ATP assay"
CHEMBL4515601,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.08,IC50,1880296,9,COc1ccc(S(=O)(=O)N(CCCC(=O)C2CCCC2)c2ccccc2)cc1,"Inhibition of human CaMKIIalpha using calmodulin and syntide-2 incubated for 15 mins by ELISA"
CHEMBL4556306,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.1,IC50,1880296,9,COc1ccc(S(=O)(=O)N(CCCC(=O)C2CCCCCC2)c2ccccc2)cc1,"Inhibition of human CaMKIIalpha using calmodulin and syntide-2 incubated for 15 mins by ELISA"
CHEMBL4572769,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,6.09,IC50,1880296,9,COc1ccc(S(=O)(=O)N(CCCC(=O)C2CCCCCC2)c2ccc(C3CCCCC3)cc2)cc1,"Inhibition of human CaMKIIalpha using calmodulin and syntide-2 incubated for 15 mins by ELISA"
CHEMBL28324,CHEMBL4147,"CaM kinase II alpha",Q9UQM7,5.99,IC50,1880296,9,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,"Inhibition of human CaMKIIalpha using calmodulin and syntide-2 incubated for 15 mins by ELISA"
CHEMBL54382,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.16,IC50,42224,4,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL432130,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.21,IC50,42224,4,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL291975,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.23,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)C4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL55788,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.7,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCNCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL301860,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.12,IC50,42224,4,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL52654,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.52,IC50,42224,4,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL55394,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.6,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL300138,CHEMBL2097164,"CaM kinase II",Q9UQM7,5,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL53596,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.7,IC50,42224,4,CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL16958,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.74,IC50,43104,5,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,"Inhibition of Calcium/calmodulin-dependent protein kinase type II"
CHEMBL388978,CHEMBL2097164,"CaM kinase II",Q9UQM7,8.7,IC50,43104,5,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Inhibition of Calcium/calmodulin-dependent protein kinase type II"
CHEMBL268368,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.6,IC50,43104,5,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,"Inhibition of Calcium/calmodulin-dependent protein kinase type II"
CHEMBL292021,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.09,IC50,43109,4,Cc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL293898,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.76,IC50,43109,4,Cn1c2ccccc2c2c3c(c4c5ccc(Br)cc5[nH]c4c21)C(=O)NC3=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL64742,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.63,IC50,43109,4,COc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL432715,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.96,IC50,43109,4,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3c(Br)cccc3c21,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL59785,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.24,IC50,43109,4,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cccc(Br)c3c21,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL291402,CHEMBL2097164,"CaM kinase II",Q9UQM7,6.04,IC50,43109,4,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Cl)ccc3c21,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL293157,CHEMBL2097164,"CaM kinase II",Q9UQM7,7.04,IC50,43109,4,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(F)ccc3c21,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL64758,CHEMBL2097164,"CaM kinase II",Q9UQM7,4.91,IC50,43109,4,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate"
CHEMBL306501,CHEMBL2097164,"CaM kinase II",Q9UQM7,5.52,IC50,43110,4,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCC(C(N)=O)CC3)c2c1)C(=O)NC4=O,"Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II"
